"","Mir_1","Mir_2","Mir_3","Mir_4","Mir_5","Mir_6","Mir_7","Mir_8","Mir_9","Mir_10","Mir_11","Mir_12","Mir_13","Mir_14","Mir_15","Mir_16","Mir_17","Mir_18","Mir_19","Mir_20","Mir_21","Mir_22","Mir_23","Mir_24","Mir_25","Mir_26","Mir_27","Mir_28","Mir_29","Mir_30","Mir_31","Mir_32","Mir_33","Mir_34","Mir_35","Mir_36","Mir_37","Mir_38","Mir_39","Mir_40","Mir_41","Mir_42","Mir_43","Mir_44","Mir_45","Mir_46","Mir_47","Mir_48","Mir_49","Mir_50","Mir_51","Mir_52","Mir_53","Mir_54","Mir_55","Mir_56","Mir_57","Mir_58","Mir_59","Mir_60","Mir_61","Mir_62","Mir_63","Mir_64","Mir_65","Mir_66","Mir_67","Mir_68","Mir_69","Mir_70","Mir_71","Mir_72","Mir_73","Mir_74","Mir_75","Mir_76","Mir_77","Mir_78","Mir_79","Mir_80","Mir_81","Mir_82","Mir_83","Mir_84","Mir_85","Mir_86","Mir_87","Mir_88","Mir_89","Mir_90","Mir_91","Mir_92","Mir_93","Mir_94","Mir_95","Mir_96","Mir_97","Mir_98","Mir_99","Mir_100"
"Samp_32",15.3229080327297,14.1279162525373,15.3329872398745,16.9092818526167,10.0072773946123,10.132559918621,11.3210797169469,12.3285186341588,11.7645897735505,10.7753918608592,10.3345180342517,14.4858045289998,17.1587236085583,14.630855811826,10.6927315207671,8.63052108569679,16.6014603780102,16.8063162689604,14.9240590736667,14.6666397148546,12.0292803122378,9.78202398852759,10.227327484134,12.2212913287723,11.1457895387487,5.91063610591097,7.22223390565571,5.99694028994316,11.5966525119176,7.65260141490473,7.17821409845672,10.9093000855087,6.29653890384514,9.95413355442536,10.033808222667,12.2220083456264,10.7773342967263,16.8317003681763,9.3767416648695,11.4406991036646,6.61894423797106,11.1079007185679,17.2148949862979,8.33392860775791,8.52619124547218,7.70529142360448,11.9950234338387,10.9675298127783,9.51928373541437,8.47876376529867,9.02652526265553,9.71923675963007,9.98002503962911,11.9936010527179,12.8000952779861,12.8120271601106,9.16333118382958,6.43153370236108,9.21222596661665,16.2095787746754,15.9592850138705,7.95892712893935,10.7558803850693,10.9034634705356,12.1067709781035,8.8940302393247,7.87262940978482,8.07770562952714,7.94621182349819,7.30200857034153,5.69372331736315,9.72851026966642,9.97985223082322,8.96077406061005,12.6571651172944,15.4851858021093,11.5633025871802,7.45662059505261,6.85370164799788,10.4028609512951,11.2138770609398,16.5464643173396,13.1348912070618,16.2064885912621,9.50103543409014,20.1217547144988,12.3139131668969,18.2819632860749,8.01657756180359,7.45572027541848,6.7987730888261,6.96605379783947,12.6719523340088,11.6315035768948,10.3048681767322,10.6102134952667,15.0565940723712,11.1354706695521,11.1242053209185,12.0517868613288
"Samp_33",13.0953901346574,14.655595344551,15.8188960663914,16.050335462593,14.5910545554213,10.7461262434614,11.0899323742856,13.6091206260424,12.6772525845129,10.1619390250328,10.5910359531674,15.7105697873051,15.4659129675625,15.8215219437927,10.5803073248452,8.7527277731601,14.9711878162767,18.8165224859392,10.5337660616599,14.5538816854118,10.5841639512774,8.93552693456091,10.8803222393401,14.1682939842815,13.2482779093909,8.23896650489892,7.56650510656048,6.79492268705048,11.1118452780968,8.30958356885308,8.09703763110923,8.78153519967572,8.27064930642563,7.54934732899299,10.6330785011156,12.4663604160206,12.3662677361207,17.7804422787432,9.33240408035992,11.2830024414788,8.14916293169056,11.551347491675,18.8843854591829,9.04055107389359,7.49008330343351,11.4490050611274,11.8072492515967,10.1308317569809,10.5520338926933,10.4714063003516,9.21521722049519,9.80447757609696,10.439424397065,10.2275500515597,11.4072193144411,11.4827906802464,9.31467944260934,8.83786288624123,7.8270184628717,16.6289901899598,15.0748004520926,6.27462769475291,8.93256211882476,11.4444913025829,12.1690886433262,11.6037115391557,7.31235561850527,7.82981884486021,8.57795461898945,7.25933255885281,10.306653189132,7.46281629039893,9.00099756235766,10.1638802184499,14.083678942998,14.1525002451828,14.6261634580287,7.0820167966059,8.44588262073074,11.3449637284745,11.9664985113035,14.7225319177039,12.621916372874,14.6946442505987,10.805511125795,18.8352768505513,8.57978587647948,18.0065531929738,6.58941680553662,7.00974242839068,7.59233109068145,7.05324242496901,13.5457402949208,12.3296382887975,10.4521119146092,10.4744552916064,14.9859894549255,13.1910507351276,11.3149445677158,10.6485585089775
"Samp_34",15.4708602552785,14.9247264961138,14.7490081351424,17.041275312194,12.4613597751576,10.373874170765,11.7316225957471,14.3635235269016,12.5141097460085,10.5674115634017,10.7096597833911,13.4925513286881,15.2016535987168,16.1410950098324,10.4555210961396,9.02391750930008,18.5364368486096,14.7308509028353,14.1222113690696,14.0979447385509,11.9627380607285,10.5723973779176,9.63833218386903,12.6012907139274,11.2643775781815,7.2872983122599,8.26182867578903,5.6713119553002,11.3397115482577,6.49555193537727,8.7677017474274,12.022347609564,7.2377089413471,7.85287835467358,10.0961516812058,12.197294313626,10.1608965014095,15.9530751162218,6.22060399781883,11.2955025350971,8.13145330305559,10.2689075906135,17.8182020413202,8.97949178074902,6.96049994614085,10.2965853821636,13.7698507364411,9.34309827614436,8.79824024288625,8.86573469383761,9.12389724917271,9.2257072621833,10.1399628557328,11.1015532375957,10.9997195665312,12.1405814610219,9.09346650217294,7.96310167863933,7.98689165613113,15.3816675578812,12.2025650038956,7.29015994303543,8.65492761712834,9.85841493069762,10.7935435639467,9.45360685557432,9.99827969966725,7.16214518322027,7.41336266717571,7.30239544483149,10.5443236727262,6.11067024358203,5.96879964367592,8.7271977041047,15.1426260036871,15.2359249046571,14.6794998450005,7.13663425739725,5.90197718148751,10.5512031970484,11.721833741739,16.4394244654006,14.4195607744782,12.1004041104369,10.2287631179131,18.7348542572466,12.8020480578805,18.6233747577003,7.58473893123137,6.66387899135203,9.20460366219513,5.3828725396893,13.9860550358532,12.5061551845777,9.30325612790394,10.5110383155439,15.0324672184054,11.9087340170443,10.8162817661722,11.0221749118231
"Samp_35",14.1591550305426,16.4794162048063,14.9568641967459,16.4243763366389,14.6304865371266,10.8676313878333,11.2844409553433,16.0786319775263,13.9117585690899,10.5314896250218,9.20692614281627,14.4811984426251,14.9471249808073,15.8914875288926,10.5183981252554,7.89283403106761,15.2688961315802,20.0198832184144,14.2097507841007,12.8500526916784,12.1018623466087,9.3244715061191,8.65250570399144,10.7062567698834,11.3380176238193,7.9557894666392,8.92169268965376,6.82838340467067,11.3858188035329,7.60298828559033,7.92379079861587,9.34657183194881,6.53739510781878,6.39425738850176,9.82189464395541,12.0436986341297,12.3534413060389,17.5249534375216,7.79681653231994,11.96309619291,10.4053179006233,10.5273107608342,17.3335594180045,9.12737422553385,11.0100615826607,10.9959457022204,13.0655411804315,10.122449279926,8.81188537531586,8.78438315501636,9.01808199178597,10.1105289641674,8.17370960088046,10.7071869966759,10.4883170307713,11.6369140254206,7.8632885430335,9.216307092246,8.17448791541871,16.5825345523815,15.5055055986398,6.95112073037481,9.04432443544805,12.6740715150259,10.6928100252984,9.91332778115719,8.51678676016357,8.42249054685661,6.90002168731009,8.47341352401388,6.00652409595063,5.89342609273417,7.97137619306681,8.67790648810267,13.4702147491859,13.3181587078325,14.5028912312481,8.45765198913225,6.66611865572297,11.3618309803908,10.6216744335695,14.2496730780714,10.5718370145931,13.9836491538212,10.2348696180018,20.018277743881,3.26530066776044,18.3247286487869,7.92889179899257,6.81247966873452,8.37309350566221,6.6084280416892,14.4834194540606,11.5045257496197,11.1543602747535,10.396705975566,14.210089988922,12.0160260924605,11.4546527254829,9.50302732235231
"Samp_36",15.8558455824892,14.8677262870189,14.4379641978647,16.4704266002123,13.6570690647396,11.0655720464103,10.7969302350384,13.4421131523535,12.8410145598432,11.0685104742472,10.3995422211292,14.1695676149727,17.1412518299772,15.0409288777454,10.7600465095013,7.71263630617128,16.0526100793216,19.859021411249,13.2354061603207,13.0322940938795,10.793100320576,11.089708411786,11.1317088368422,13.0864736203267,10.2155926252204,6.74100701238831,6.95423123585441,6.75339016486608,11.0001273793846,8.30383167134184,8.4771630734989,10.7000033563016,7.06756947423686,7.50417245834691,12.4248857718976,12.8219498135563,13.5874511702656,17.3750484941933,7.74991241193832,13.4592373919756,9.07427611651951,9.81568349320571,16.8516664870179,9.03152706356847,8.90085603670522,11.2610117045541,11.5475514596995,8.4667932459008,9.80850679238977,9.36886324526083,7.78358990096114,10.3760705080744,8.45831380219458,9.93912781043423,11.3372670951701,12.6418914412047,7.7590889430001,8.96578744517432,8.14932739536278,17.0748683887888,17.2372365619402,7.02749505683052,8.94237241405047,11.5253539013746,11.3568550503107,10.4497245862213,8.87274664141656,7.87555283912896,7.90927457731512,7.93019091927134,10.7562416176989,5.34011801295327,9.39906203388069,9.17731073055734,13.691285341115,14.6039142063751,12.6100735094918,7.31393329593886,8.64157786643661,9.52386216110126,11.2939335680025,15.3900246610628,12.5235327476361,12.0783741866798,10.2592601861446,19.9378374363008,13.4778210418485,17.5636430541708,8.04643114682892,5.93646723471063,7.33016215244564,7.51428167492242,14.4048100457453,12.2366155814097,11.2475172072385,10.6459443181515,14.3928724654892,10.7516862903732,11.9553295946257,10.3780051435584
"Samp_37",15.3168620650539,15.306145599747,13.9318401055691,14.0100788626493,13.4859908264937,10.0205431233032,11.4199724786759,14.9452493067493,12.1207120465471,10.9990671233458,10.7237427390904,14.2731654214086,15.6043417519506,16.5029713615261,12.066442206621,9.08539478505165,19.73250171517,17.4465043574511,14.1869953714874,14.0563203705409,11.1064850879682,8.64440325043147,10.2295360886019,13.1576759327001,11.0236861811957,6.01412834980621,7.14229085211613,6.08233077004044,11.4860506747874,7.13005752788182,7.28251969662503,6.94442090903103,4.79686230737445,7.10317072383546,10.9702409783582,12.7116935696159,13.068569891288,15.9262438070748,6.23110884210957,11.5204990099359,8.38234681928711,11.7171046672622,17.06863719642,9.06333904386085,9.79737660424312,9.13243805021438,12.1936335816708,8.44545399801752,11.0114898587413,9.75140676885774,9.39227971975593,10.0903994556257,9.91310648849823,10.5129896861705,10.850766176532,12.7968876264678,8.4616183282858,7.58540202029233,8.41061331771285,18.1074206743375,18.0227153868497,7.405464003639,9.74213995274958,9.88840449636334,10.306473638575,11.2395303980208,8.50126884649436,8.01809777837425,7.64892521926096,5.85189696011204,10.7272498803117,5.05448346320447,9.90313818492349,9.62472754430377,13.6757420655179,15.167122559909,15.0308311989992,7.83958413311308,7.18215440521963,11.0699242199733,11.4652173027412,15.2363576218332,11.7546002119854,11.4501246478437,8.66438186901786,20.4423442473078,8.64273190388651,17.3415736917185,12.0356719350654,7.08428586954296,8.0685177345552,7.51548315385244,14.3206121874482,12.1347758181243,9.89677626926568,10.1368194727346,14.4446202454721,11.5465340375944,11.7887759583854,10.7403668260803
"Samp_38",15.3239767675488,16.0023149832089,15.1303345318188,15.3422084215839,13.4014211907603,11.7413594160627,11.8883729695356,12.9588320442323,12.6279472958393,10.4753979695262,10.2716813133865,13.3888265392798,15.898544715114,15.3191186013744,11.8368778874722,8.35109492195575,18.106139072853,17.7148273072596,12.1457794488703,14.6297190086079,11.3221814204824,9.01404572986165,9.98414613948819,12.0228556488217,11.0673882445438,8.22011622795347,9.012881028267,7.58150917197701,11.3167357659587,8.15594514900796,8.47512521495698,10.4179630709499,7.08944483888531,6.68228800663664,10.8713589236021,11.7061991057767,11.1583057285352,15.9071957523027,7.76717434896774,11.9809082376173,9.10302805638502,10.5216558180182,17.290369709519,9.21504559092889,8.35328014827088,12.4727718594187,12.400146435092,9.2525233025943,10.6630372318104,9.28373586625345,9.82078170039758,9.69201145786167,10.3151938676387,11.5699649382483,11.938080172205,12.017868039169,8.87507170464457,8.51962857718092,7.76194489327645,16.7454685192345,16.5031561493602,7.46252423140775,9.39737113192863,9.74274347013685,11.1625961621205,9.08246976418429,8.39102561175293,7.97033575626904,7.17131508841689,7.12038660088096,10.1608214421775,11.9264163922089,9.8173236347289,8.6843702130294,13.1959002391948,14.4893578412023,14.8268583505159,5.58543757834981,8.86731263798746,11.3579366349912,10.5695128671857,14.8762468902632,14.008429879249,9.11353312510806,9.8947254128825,20.4264446087555,8.38514283490976,18.681833757096,7.85893485094473,7.3526718817044,9.39533815763795,5.88725774972085,13.7969888041987,13.0523520149297,10.8367453630758,11.2566785345831,14.6465063254793,12.3747688887046,11.4381057759018,11.8960431738043
"Samp_39",15.7815960677378,13.6663033978526,15.7498977252112,16.2893915048713,12.5450294422506,11.6213674781179,12.2481801381812,13.6891483321877,12.5630579979292,11.3171407551994,10.99699340245,14.1085625864929,16.5898548862743,16.5432523072707,10.0438264334159,8.50595718794434,15.9842677475908,17.6659586522503,14.5394949713808,14.0430001131329,11.7863368591428,11.0932512381666,8.24125739108222,13.8481909237431,11.9397971398967,7.42055638989932,8.19836590010067,5.81320748547148,10.5407701077845,8.36532023247965,7.34707864776944,9.41105510790308,6.3384834121866,5.45153336599895,10.0852674849268,12.4958224402772,10.830020893237,17.5019643277291,6.83877361670063,12.456928767224,8.33786874918043,11.5019096413731,16.6875820106867,9.34381297207012,9.41710245106638,10.3076970806177,12.1895294087145,9.85125618705952,9.68636730294855,9.44429631262088,8.80237085382194,10.7498398070687,10.4825140611408,11.033775962143,11.7807745715383,11.9534762018217,9.79023618593328,8.32704448358328,6.1644749526443,16.9377077621947,16.2323878696048,7.54032919417549,9.69999903208456,10.6408934589942,11.9396807188615,9.60397540377376,7.63309155653633,8.47545015849269,8.78859400904756,7.94466450244896,9.95176205416858,10.1967586334476,9.13661757346643,8.41361304130118,14.6203177426572,13.9154833822556,15.5567105653836,7.83244904258972,6.64932896946115,10.7388480657884,10.7753109508372,15.8421171025136,11.9226636847947,13.8638667281705,9.75056437688469,19.9839789993609,12.1271636353368,17.874497422056,8.28335414256207,7.20441536305198,6.26128889465809,6.57994488964134,14.1596599430655,12.6651651884959,11.8689833484173,11.6423774740133,14.420892555477,12.4189918963509,10.9709931176613,10.3243135569291
"Samp_40",15.2813342241799,15.8261438519564,15.4832934627789,17.8661164568916,11.90471167946,10.4346413947399,11.5325098034372,12.8971622872241,11.9967474789577,11.7363942113248,10.5312837447017,13.6110291090134,15.0768242336788,14.7459638281157,10.8765416582201,8.29140660068018,16.8270251489676,17.6552395958579,14.5938350082696,12.3032807098362,10.7213385681598,10.446825735966,9.15687792957808,13.2575460116472,10.4762522551344,6.04905858095632,6.80774804443762,7.49596956958245,12.5185486470367,7.00830800653354,6.27291098832733,10.9299540583802,5.96892864793644,7.14185296726689,10.3874596437767,12.305626897073,11.5074467317567,16.9818512523809,6.29169588716029,11.4814174731343,9.38564048942849,10.9797962298857,16.5317003156196,8.50523485419107,10.2675280410393,10.9165327265704,12.1393798530655,10.1609772500462,10.6812616462318,10.4929931127073,9.05283853485632,9.8293046796909,9.97955713580369,11.320417570296,10.8990565998819,12.7088591769965,8.95319809504002,8.78658912820922,9.51060159588032,14.9737300558757,16.127171728454,6.65049088171458,9.26977761723456,11.3829752203707,9.37273188944042,11.0963940840224,8.27396949273372,7.26948736797578,8.85239792673898,6.25888133816385,5.75057725866447,6.4912286866292,9.28875349580196,10.2435618914757,12.4837176062828,14.4656695124548,14.4580784069943,7.77072660466146,7.40238478857952,13.3094866510181,11.4470628082639,15.3548359811639,12.7362264829515,14.1737234973661,8.18059908662135,19.7310080244023,10.8964155108248,18.376359830396,7.34169037629381,6.4122921467601,7.64232155126498,7.08093078039896,13.9330382029024,11.5300351466649,10.2163027149875,11.3845999929623,15.4300397383437,10.6566850056749,12.3902097149907,11.09088197147
"Samp_41",14.7954273860676,16.7927434760761,15.4897935583328,15.908662845431,11.6558639531056,10.4674610929828,10.4777318528807,11.8901507978476,13.9851264657493,9.91637208164984,11.2137421308666,14.7099894708777,16.4964037324758,16.5133222495252,10.1761956068093,9.22994581264735,15.4613686811763,17.6578839377259,14.0703070526423,12.7923000932972,11.4592590013157,9.4982947668226,11.6941093583335,14.3894760945668,10.7475793707051,7.44933211668099,7.17195563778714,6.15922264347492,11.5560139663501,7.5458591522441,7.30947592975674,10.0371303117075,6.01984987121681,8.36087269819307,10.8652280209306,13.3004516970446,12.313256640291,15.4682109759691,7.93629329586616,11.3452995690445,6.06166878492684,10.8221046139595,15.0621648126478,9.27618024032172,7.44523766128359,7.69621825636656,12.243482294528,10.3242055046475,9.91125863893334,8.77128237221192,8.25888326700458,10.1544485190483,10.2566060415843,11.0548532935424,11.9477301928486,10.7630338207738,8.7507835074139,8.52694533376013,8.76081269537995,17.6785096377853,14.9276936340202,7.58396411282292,9.7964969496027,11.8439601126457,9.3261409882163,9.90302599883614,7.83923505281958,7.01483455085024,7.3777360083186,8.35050525667358,7.20909688364959,10.9441527954448,9.96160402915915,8.43448592994129,13.3708116057635,15.1397997640963,13.4733803429557,7.44820317888897,7.99102603423658,11.3876308942231,10.1669000374961,15.3931634102649,15.5559918271606,12.4046023136266,7.76880587641623,20.1301074582593,8.91577958043035,17.7485989793748,8.65741739702706,6.65170319564749,8.40194400271627,7.07928435091819,14.529547761969,11.0600095984905,10.0603296495902,11.429698741412,13.9955589283304,11.2720726600644,11.2619248188737,11.0316029420059
"Samp_42",15.2440460287774,15.4923477796572,14.4476335569198,15.7460650220747,11.7173763205261,11.2727455234435,11.3206817485592,12.3641631455744,12.0036154142928,10.6124536921105,10.9363555408719,12.8312398605064,14.5548839379158,15.6717398195578,10.3595376375407,8.71438268560517,15.6595232696226,16.4989705183675,13.4674155664785,13.5477324343717,10.7699848010865,9.16160655219832,11.0790500684304,12.7066591643125,11.1083636290136,6.71545586765283,7.42384183688557,7.12719667187441,10.8938805720919,8.5518334212739,7.89328652330041,10.3964439560257,5.59493975037306,8.03159668206633,11.5009918127648,12.6435838382753,13.2755330904627,16.0483888118046,5.54425926970925,11.1424452187687,9.15939963352804,10.8182476809821,16.7083967978424,9.76424273098143,9.62664818406296,8.49455067847405,12.7877368754982,9.04864489036267,9.96795362054129,8.4667932459008,9.55161846033998,9.84085363540692,10.6430284398363,10.5469313968022,12.0420529069197,12.0976779338682,9.30513490959281,7.89118595533442,9.53563777298667,18.0423205752883,15.7432136458363,7.14156342146461,9.68568189360241,11.3985179180474,11.4431856883408,10.0699978003729,7.99815063885445,8.06820411682065,8.15592186350729,8.52398088970563,9.84436586768944,9.95583470813524,8.44222495871228,8.97064004940155,13.7869738485432,14.6043292473591,13.8628708799868,6.2212415891349,7.38753287983341,12.0092300156591,10.9333769066687,16.0975131347104,14.5679105929325,13.1981682872522,11.1179700983964,20.613493247867,9.65700396964555,17.4537280029214,8.09598363581583,7.58873596015097,6.92174860118933,7.05760219658924,14.6608381627924,10.805938064983,10.280768391086,10.9562345673459,14.4677605184531,10.6955826590273,11.866702650321,10.6558404344441
"Samp_43",15.7318892896428,14.7891969688123,15.5847121439458,15.1505896254381,13.2700985516449,10.0324009877146,13.0402886467948,13.4601030827623,13.4841973352805,10.3546815696192,10.7729711485387,13.0697668228674,16.1201270027885,15.0958246542187,10.5128556564392,8.26716655844524,18.3211893148115,17.3526506435611,13.9635714941778,14.8264795740452,11.6751117592338,10.5663901556555,10.8879054937611,12.9118718341055,12.4632122984883,6.79022772897707,6.71976420089215,6.68780775143469,11.3702177822142,7.64477631976559,7.5892026557711,10.3242087395547,7.14588154072302,5.92433979452272,10.1850323431299,12.9740247998968,12.2271888041241,15.266914765018,8.67948609097198,12.2249569733897,7.29121844453212,11.9623300444822,17.8040593920485,9.31273006684055,7.07576647295062,11.4365495232738,12.4490034601395,10.1846790568363,10.8551732185552,8.55942434103714,10.0055668303951,9.98516563205261,9.87133237400726,10.3992289801508,12.6516112926989,11.2895943392193,8.26324296317927,9.0430081179735,8.33575953298361,16.2159043207972,16.6415187302382,7.302043167663,10.5488403033098,12.2416689170393,10.9628491019827,10.8777212189696,9.94565458570982,8.56977139463001,8.99515207614424,7.31550776996919,5.25998224275619,6.12537806373351,7.35283237202076,9.73936971781576,13.7513879310977,14.0675202491842,14.6360592776658,8.22334554369275,7.75913091742599,11.4582087360074,11.4859380328831,15.1646969554644,15.1022498704977,6.39756083098694,10.9037181707609,18.5929826102478,11.3929912857906,17.7913703114819,7.66443456449634,6.57108136639706,9.28721419579614,6.90646358540081,13.5749527269783,11.5034273277217,11.6872595540704,10.3707818634021,14.0022793779454,11.2990622185649,11.9081777885348,10.8832133191024
"Samp_44",14.7336883282113,15.2825558974535,14.243119051636,15.7864776861279,14.2927077761633,10.5090040289486,11.816903477186,13.2028871452398,14.0486056339117,10.8550386593179,10.6761376496705,15.5170864501899,14.996913389343,16.2638802825227,10.8062147963192,8.86241428391603,14.0418225462763,18.3032947070263,12.7598819868795,14.4580921748668,12.9048573532446,10.8065699445632,9.74441483753855,14.1011435157897,11.6746044624625,9.47903275086119,7.57131201560766,5.74572368096344,12.1427261290234,8.67740443575048,7.2666986735643,10.4319592048938,6.08263749799833,7.03082322142374,10.8667859591098,12.2533057257901,13.2434560822921,16.4123148736447,6.89601920444264,12.0080675090574,8.8264498582298,9.90240510180609,16.2286754841471,8.74689729869709,8.84027223434144,11.7411777872657,11.7483131940548,9.14569555051225,10.6980283615076,8.80771428533908,8.4935685425605,10.5472639218595,8.70899143020024,10.0483000694057,11.441544428485,12.7327049501921,8.59533080385123,10.2154934152145,9.66550812770224,17.0686139528795,13.3345860349718,7.52214012291276,9.12064814835266,11.800885726945,11.8161822323824,10.8267604190184,7.89005688701692,7.27134140143029,8.56257556704654,6.82606493212143,11.8361126408361,8.0757957472053,8.24121262725219,10.1055599593955,14.5060218374347,14.0204404794062,15.0018173514693,7.65874815954839,7.9782498088221,10.2777821425748,11.5124404187352,13.8056055225635,13.9808684160427,11.9194484763378,7.38709385588978,19.1015380284559,9.40512717309617,18.0502503839043,9.41111267362403,6.64298475932207,7.77691345748101,6.04643044103353,15.0651534557834,12.2865138154075,12.2738257319425,10.3556684247128,14.6465063254793,11.5838040219071,11.6476021711253,11.3267573746115
"Samp_45",16.3140661570281,14.2410772470918,14.5710649373888,16.6160323106406,12.5318457779955,9.94648613074427,12.6811419483895,14.68341525705,14.9653460535281,10.2031111090657,10.6098886820389,13.8795479393379,15.5745340885244,16.6474900349108,10.1686537461782,8.59867419594727,18.7278925234941,17.5959162747354,11.8468180585596,14.1091064830783,11.0000312349733,11.1533282789454,10.0540724365464,12.4994434489493,11.2611175832033,6.83520875223395,7.91504257316191,6.96786496778042,10.0376248858255,8.21978453595419,6.95996209762062,10.7029465206722,6.85894813422944,6.88029004194561,10.7919442498571,12.2384325058603,9.82743212523183,17.1896026339306,8.08795979436941,12.7714872596667,8.04718551821823,10.7508751663096,15.83160655403,10.3798057516143,8.86820356313263,13.2844555522203,12.2767062765619,8.22809054800855,8.94190810159142,8.45607696182005,8.47528078439417,8.91401243818463,9.15091405515135,10.8117988911566,12.0504330389405,12.6647903805017,8.13050300217316,7.69434970517547,8.03337772266709,17.539294928954,16.5683058367313,7.73338122816362,8.97127743395764,10.0472518167237,9.25210732403554,10.2615682072273,9.14204180999421,7.85117537486986,8.14066368638614,7.13552823948594,9.10227678549256,7.66487343731449,9.50049028523874,8.30253017638529,14.3036593683771,11.4666465401136,15.3981450077202,6.95759353394383,8.97480738116657,11.3346306649091,12.2847482138321,14.3317190175947,14.1725329851861,12.9453511267665,9.49007978928138,19.1909915441039,9.67508093125733,17.566854419484,7.85104086603905,8.13340057303062,7.49923296977113,7.56709880978366,14.4085193759589,13.2553727462391,10.2810076261456,10.53634465072,14.1370422332066,11.6675577952729,11.5806763371836,11.1320902812552
"Samp_46",14.8699691640014,17.1587399222317,14.1857312935012,17.515512726926,14.5437696400688,10.9998950132634,10.9355678352098,13.2229058688659,13.1808566596802,11.0402975172516,10.5507846795486,14.9768442831553,16.0058370362709,14.9889272809668,9.69213686845093,6.84177743139313,16.5922600572334,19.2289506253447,10.5190363227857,14.9614414018905,10.9039852533878,9.92734434574955,10.2116922097679,14.3564236668795,12.3795355590635,7.77402899619916,8.1813128355476,7.23825854061585,10.4988445390816,7.47990338963088,8.58307148717429,9.8201797585949,5.27039352887981,6.67847144756141,10.4392670970378,12.2753088189629,13.0427654999373,16.4096801294114,6.14102430695713,11.4503973273047,7.04911303463811,11.1677424589459,16.253835883819,8.24159555267266,10.1487563650681,11.1564207611785,12.6419342669236,10.1223336455478,9.56720986254612,7.77576938239627,8.79627525141122,10.0746235961161,11.1194371930438,11.2345944520208,12.2029126815986,11.5902671917675,8.54704629387848,8.16030648508606,8.1924288065466,17.9296507754661,16.559207200503,6.4346103732144,8.90262460170154,11.5191132481292,12.4553742166411,10.7314316253609,7.59795750731159,8.400168954482,7.16072397070803,6.85933122225709,11.4976424311115,5.817674214309,9.60026062758986,9.68200316771174,14.3148123605699,14.9573578437397,15.4308687325974,8.00585640920114,6.91057797052253,11.5477182709254,11.1970413255061,14.1651461059564,14.2271892197974,12.9531681374473,7.68009480465453,20.1092311389393,9.38548779378775,16.6585333616832,7.88770105304093,7.28101601683275,8.6651236475174,6.81962032947862,14.4135370609521,11.60375337149,11.2121390848421,12.000139115243,13.5501555621952,11.9221907474968,11.9001465312227,9.89679323129888
"Samp_47",15.7977702536556,15.3136386406788,16.0047632028892,15.3109326280978,11.5170264868684,9.42017992641322,11.6935762005837,13.4428175927303,14.1882589875541,10.1595551921107,11.2842685287989,16.3941382988256,17.2730597427052,16.1686154791855,10.7055720187238,8.03611128056103,16.3418702153492,17.8743770705803,15.3544984704023,13.5074682258741,11.5290899798872,8.05310681315153,11.044478303114,13.5206523550374,11.6170537469443,6.55703320689116,7.96137135243393,6.20019371211311,11.1471497819133,8.40699934051121,7.76967913217504,9.90628494354534,6.31259117467655,8.30238752380849,10.113283771726,12.3566820070822,12.5057505608613,17.8090557316157,7.76271936430594,11.0150629773207,5.46834746750217,10.6595065360643,15.8537468216201,10.6082437193438,8.11046876489229,7.42536317882601,12.5097619496658,9.72862446330973,12.8309706605278,8.30691426863255,9.06949563143766,10.7052062044932,8.88980483109234,11.5863876287822,11.417838199299,12.4262614144403,9.64910710096722,9.67466504054465,6.96093215445965,17.8718193255097,14.6435645355973,8.25776721751595,8.53005946939724,11.9242123093142,10.9320300686234,10.3405011570698,8.90084529068637,7.79609127005175,8.38977648859969,7.45986981873067,11.9127088599479,10.2068852692483,8.53645400620518,10.3176515007876,14.0631359572054,14.7312165769606,14.8227257852206,6.77890344927868,7.92558172614167,12.677665951781,10.9771687806508,15.7574114560533,12.8752188883345,9.12444001055394,8.80483647324679,18.7854506118978,5.96734529912344,17.440338290091,8.29703601884931,6.6027122900587,7.75016962886816,6.17657776395697,13.4550667902385,11.9087656401437,10.1814986493411,10.1723396566368,14.1073911432871,11.7751650105303,11.2981500071194,11.8996070804026
